skill,score,digital_assign
Pi tapes,257.34362770239636,0
Pianos,278.63489914382365,0
Pick axes,435.8259860000206,0
Pick hammers,210.88760942421715,0
Picture archiving and communication systems PACS,174.567175962041,0
Piezometers,74.43489797034702,1
Pike poles,250.4478313533868,0
Pile drivers,387.12654189269574,0
Pile driving equipment,229.59261498883458,0
Pin gauges,259.05014424968135,0
Pin vises,337.1670284537047,0
Pinball machines,130.43652864063435,0
Ping Identity,58.583344920986356,1
Pinwheels,122.8723616189719,0
Pipe benders,302.6702149649001,0
Pipe clamps,436.287360970677,0
Pipe lasers,410.07175250909336,0
Pipe threaders,416.94147143662474,0
Pipe threading machines,285.4255424600458,0
Pipe wrenches,411.9401880394763,0
Pipelayers,403.6429466700883,0
Piping and instrumentation design PID software,43.1913651706802,1
Pistols,410.18973692178326,0
Piston pumps,215.55499870287275,0
Pivot Tables,121.8628047202869,1
Pixelmator,109.45712989566,1
Pixologic Zbrush,59.757007846297604,1
Pizza ovens,383.48626051456046,0
PlanSwift,101.44358366291128,1
Planetary mixers,420.8787950850516,0
Planisware,76.63235951799527,1
Planning,169.79091355333708,0
Plant maintenance software,183.15076451544934,1
Plant management software,60.113770294935975,1
Planters,345.513753936936,0
Plasma arc welding,403.13580328800117,0
Plasma cutters,394.2870391917548,0
Plasma cutting machines,322.9227443940865,0
Plasma reactors,207.406332371201,0
Plasma spectrometers,95.6815053652588,0
Plaster knives,223.215297026068,0
Plaster molds,245.55412854703553,0
Plate heat exchangers,301.97712583876825,0
Platform lifts,287.8768686409722,0
Platform scales,113.5930056747632,0
Platform trucks,275.05063479626097,0
Plating tank,368.292044212076,0
Play structures,312.8116629906956,0
Playing cards,335.8918270134787,0
Plotters,137.5414411777224,1
Plow attachments,326.9043500414795,0
Plug gauges,295.1070793363119,0
Pluggers,262.466531393251,0
Plumb bobs,347.83251277688817,0
Plumb lines,411.637455167237,0
Plumbing fixtures,395.9476812544057,0
Plumbing repairs,331.2736912871523,0
Plunger lifts,193.824340919217,0
Plungers,345.58149800126967,0
Pneumatic conveyors,201.31803048749023,0
Pneumatic grinders,328.29759119953496,0
Pneumatic nail guns,368.0759364774775,0
Pneumatic nailers,352.01099527391057,0
Pneumatic presses,174.8802048690599,0
Pneumatic sanders,291.7642438899937,0
Pneumatic staplers,319.55044900289226,0
Pneumatic tampers,364.56350802685006,0
Pneumatic tourniquets,198.276774354962,0
Pneumatics systems,180.1497197007559,0
Point of sale POS bookstore software,166.28134611089587,1
Point of sale POS computer terminals,165.00184577108135,1
Point of sale POS software,243.52178465237245,1
Point of sale POS systems,250.11795634199925,1
Point of sale POS terminals,157.51716164495883,0
Point trowels,463.2092181638407,0
Pointe shoes,278.02268533577285,0
Poker tables,296.3479154692656,0
Polarimeters,121.02522223764676,0
Polariscopes,417.735366456102,0
Pole pruners,404.38626121442076,0
Pole saws,354.6752699133594,0
Polishing machines,405.1642577313894,0
Polishing tools,327.9637839591033,0
Polishing wheels,394.2064039758751,0
Polygraphs,178.845496982808,0
Polymer feed systems,287.832115671235,0
Pontoon boats,229.07709258196775,0
Pool cues,401.0143777725471,0
Pool vacuums,244.6570986393038,0
Pop-up sprinklers,263.9205458963743,0
Popcorn machines,370.8901499043445,0
Portable air compressors,248.50898149024766,0
Portable barcode scanners,116.121072750304,0
Portable communication devices,176.91553116982266,0
Portable computers,160.5117545503971,1
Portable cranes,280.99712160152285,0
Portable gas detectors,161.852069357129,0
Portable grinders,349.90014179382075,0
Portable hard drives,110.52670704163441,0
Portable ladders,147.55963897048457,0
Portable pumps,311.8868068024624,0
Portable saws,346.6321268017098,0
Portable two way radios,20.96164206138155,1
Portable welders,243.48914196117366,0
Portal monitors,45.833578163043605,1
Portfolio management software,106.6136465156442,1
Portswigger BurP Suite,48.57505467441775,1
Portuguese language,203.20682199872485,0
Positioning equipment,305.03216565387396,0
Positive displacement pumps,175.44215106355807,0
Positive train control PTC systems,64.14692349828212,1
Post Offer Employment Testing (POET),262.8201893803539,0
Post Once,360.5389953217947,1
Post drivers,300.05812323775507,0
Post hole augers,403.3965935087734,0
Postage machines,202.91659284887055,0
PostgreSQL,19.94911401774006,1
Posting software,130.9920425671737,1
Pot-washing machines,366.7196350799326,0
Potentiostats,166.0129243137948,0
Pottery wheels,234.1107947116435,0
Power Structure,89.06632392972557,1
Power Tools,332.9180017943147,0
Power amplifiers,70.4739858187222,1
Power analysis software,12.485549132948,1
Power analyzers,39.737441343823875,1
Power and Precision,279.657119808522,1
Power augers,320.04896334400684,0
Power blocks,115.87046225767922,0
Power blowers,367.80797735280754,0
Power brakes,324.1479220065809,0
Power drills,340.0525385880537,0
Power drivers,290.8450864517171,0
Power generators,162.57993217096805,0
Power grinders,388.692620037624,0
Power hammers,427.718322721084,0
Power injectors,146.70924180333395,0
Power jacks,309.87930311573183,0
Power lifts,379.5521063066696,0
Power meters,110.0642847799712,0
Power mixers,408.612310937916,0
Power monitors,27.6678043230944,1
Power mowers,409.15538528557425,0
Power presses,304.1184069861483,0
Power pruners,454.6987423292194,0
Power pumps,122.79143038036027,0
Power rakes,376.40839648003544,0
Power rodders,366.69214703985074,0
Power rollers,382.8778096826429,0
Power sanders,413.2257681144128,0
Power saws,347.178702573128,0
Power screeds,327.72456329966525,0
Power screwdrivers,315.35983594969,0
Power sensors,189.1520401861895,0
Power shovels,309.1364940283375,0
Power sprayers,392.4650393507256,0
Power sweepers,399.39636039272324,0
Power transformers,181.75716290253496,0
Power trowels,324.9659029423269,0
Power wire brushes,181.612241585386,0
Power wrenches,220.1854190444033,0
PowerSchool SIS,59.874242261402046,1
Powered industrial trucks,328.55513413940275,0
Powered shears,472.32145834906,0
Powered wheelchairs,165.42473625002938,0
Practice management software PMS,157.54614598292574,1
Precision Long Line,257.7627423717832,0
Precision balances,93.41761549949217,0
Precision gauges,220.27059371074608,0
Precision levels,202.7875678387816,0
Precision scales,94.5640425142042,0
Predictive dialers,100.832420068311,0
Presentation Skills,141.83913374737716,0
Presentation graphics software,73.153362188242,1
Presentation software,128.98733094305507,1
Pressing equipment,369.66600380025926,0
Pressing machines,400.67817595463754,0
Pressure cleaners,414.10342663298405,0
Pressure cookers,207.406332371201,0
Pressure gauges,392.15339850141333,0
Pressure monitors,172.76546273737222,0
Pressure recorders,224.577532374728,0
Pressure relief valves,298.5045890903832,0
Pressure rollers,483.538534540999,0
Pressure sprayers,363.7947780907934,0
Pressure tanks,310.0603627273905,0
Pressure testers,273.61478911710867,0
Pressure tubing,94.86477133662063,0
Pressure valves,316.2223466522697,0
Preventive Maintenance,244.01135272414658,0
Preventive maintenance software,144.33021843800205,1
Prezi,135.0361713586858,1
Pricing guns,180.5331617914588,0
Pricing software,121.22000115057229,1
Prime Clinical,223.343271005866,1
Print servers,67.21173161324533,1
Prisms,215.4796438332669,0
Private Practice,209.53712833390912,1
Private automatic branch exchange PABX systems,141.5508231579805,0
ProDoc,220.81089995665167,1
ProModel,45.63341275905365,1
Probabilistic risk assessment PRA software,122.909450766947,1
Probe stations,306.376375252848,0
Problem Solving,185.2022889136508,0
Process Failure Mode Effects Analysis (PFMEA),89.05046175354732,0
Process cameras,324.637258599471,0
Process control software,87.92890519566338,1
Process control system,157.1438743154392,1
Process design,153.09329504296917,0
Process simulation software,69.08002822631838,1
Product Management,140.3182019237263,0
Product Realization,157.81847249440096,0
Product lifecycle management PLM software,101.39831217659324,1
Production Scheduling,231.40225671654176,0
Production part approval process (PPAP),102.74196869477208,0
Production planning software,136.43544514664413,1
Production robots,167.54174834382755,0
Production scheduling software,131.66569499977496,1
Productivity software,124.02656067914668,1
Profile grinders,221.260359585164,0
Profile projectors,146.90049826660896,0
Profilers,73.14296907422676,1
Profilometers,212.26716537843717,0
Program Management,164.87439091719293,0
Programmable logic controller PLC code generation software,41.02029711310196,1
Programmable logic controller PLC software,91.80472864815437,1
Programmable logic controllers PLC,109.35311052573903,1
Programming language one (PL/I),173.68444433825928,1
Programming languages,36.58061099737394,1
Progress OpenEdge ABL,3.38931297709924,1
Project Management,123.69498361384004,0
Project Management Life Cycle (PMLC),85.25462496296424,0
Project management software,118.67694308774894,1
Project planning software,104.60947953630566,1
Project portfolio management PPM software,120.0168631724216,1
Project scheduling software,149.72316456097758,1
Projection equipment,183.23664052123726,0
Projector screens,249.6112973143608,0
Prolog,137.29280812029245,1
Promine,133.0498048792164,1
Proof of delivery POD software,185.1748315021982,1
Proofreading,167.6644089800539,0
Propane torches,272.31524954972605,0
Property management software,154.161197471103,1
Property management system PMS,158.94750691592833,1
Propertyware,151.5915515835191,1
Proportional integral derivative control PID software,43.1913651706802,1
Proscan,251.87774093362518,1
Protective coveralls,317.0894289009345,0
Protective glasses,299.9665413851837,0
Protective gloves,371.15287918592895,0
Protective goggles,236.7594474336115,0
Protective masks,379.17037122716954,0
Protective respirators,224.58235622880187,0
Protective safety glasses,297.0450711045939,0
Protective suits,227.50462808055605,0
Protocol analyzers,39.887498843588034,1
Protractors,325.125554230443,0
Pruners,418.7727138551472,0
Pruning shears,386.11114962060594,0
Pruning tools,420.37755008219864,0
Pry bars,188.5006019782494,0
Prying bars,268.6050147038467,0
PuTTY,19.11802834763243,1
Public Relations,154.42666154157973,0
Public Speaking,178.7051492899589,0
Public address PA systems,90.59837514034993,0
Public genomic databases,81.7477211806972,1
Pulleys,275.50243883507926,0
Pulse oximeters,210.49674452015003,0
Pulverizers,268.32405859396295,0
Pump jacks,333.98606294169605,0
Pump pliers,128.0099685640466,0
Pumper trucks,340.040822932644,0
Pumps,265.0330867337376,0
Punch presses,307.15207457626116,0
Punching machines,345.5627488775541,0
Punjabi Language,255.80724443786033,0
Pup trailers,332.4809804382583,0
Purchasing software,131.6648958985708,1
Purifying respirators,163.76114566680408,0
Push brooms,398.6565995002842,0
Putty knives,447.7388829750104,0
Python,37.87697067885508,1
QNX,40.739104072677456,1
Qlik software,50.32012390398619,1
Qualitative Research,79.88586875110775,0
Qualitative analysis software,65.72090301128216,1
Quality Assurance,145.7285539780394,0
Quality Management Systems (QMS),154.54288464365635,0
Quality System,170.03585153732178,0
Quality control software,56.94298771638965,1
Qualys,60.5017859547984,1
Quantitative Research,97.56940837235295,0
Quantitative analysis software,120.15592284241899,1
Quantity Surveying,103.8966778367595,0
Quark,168.71024837127214,1
QuarkXPress,61.065727206999085,1
Quest Central,192.86114919344726,1
Quest Foglight,11.5384001064821,1
Quest SharePlex,11.5384001064821,1
Question interchange profile QUIP software,206.600402415814,1
QuestionMark,210.98367518674138,1
QuestionPro,117.175537883046,1
Quilting frames,483.073791194864,0
QuoteWerks,141.6351854758012,1
R,158.95289519101843,1
RADAN Radbend,275.9508241088347,1
RETScreen,112.50788012367623,1
RFID software,186.184805887702,1
RGB cameras,88.6270702677514,0
RSI interactive data language IDL software,54.544528606523905,1
RTA Fleet Management,29.73693041718728,1
Radar software,28.279638816590953,1
Radar systems,158.66640644887133,0
Radial arm saws,320.1478559502226,0
Radial boom derrick trucks,280.71175617978486,0
Radial drills,293.3657057034639,0
Radiant heaters,311.7938535293922,0
Radiation detectors,131.3129591621841,0
Radio antennas,94.12309054186798,0
Radio frequency RF scanners,276.52197804495074,0
Radio frequency identification RFID software,91.64695498197864,1
Radio telescopes,63.58186761272327,1
Radiometers,34.02107806596456,1
Radon monitors,19.9672942340771,1
Rail drills,348.5519693606285,0
Rail flaw detector cars,247.024530664078,0
Rail tongs,363.61839266550436,0
Rain gauges,75.32941605546557,1
Raman spectrometers,113.844458672702,0
Ramekins,373.40519937908954,0
Rapid application development RAD software,59.692917188440354,1
Rapid7 Nexpose,62.24708254102962,1
Rapide,364.158462118743,1
RazorSync,171.0051983038975,1
ReServe Interactive,94.155819678968,1
Reach stackers,354.4484390501021,0
Reach trucks,336.04597523548,0
Reachers,114.73293503694221,0
ReactJS,15.415631744515474,1
ReadSoft,152.5373794662931,1
Reading engineering drawings,212.86443840896823,0
Reading pens,91.6997382060279,0
Reading technical documents,219.56923978339648,1
Real Pro,269.0537766338728,1
Real ear measurement REM software,110.33842972707518,1
Real estate application contract transmission REACT software,21.73041474867495,1
Real time operating system RTOS software,31.201538920753652,1
RealFlow,45.291976506095104,1
Rebar benders,379.011060641588,0
Receipt books,354.2572473546506,0
Recipe software,187.8252589539388,1
Reciprocating compressors,175.16125224850356,0
Reciprocating pumps,237.22189215233695,0
Reciprocating saws,413.71533560661493,0
Recordkeeping software,223.73264780045602,1
Records management,265.22465270711126,0
Records management software,153.78556024984155,1
Records management systems,167.64273652727783,1
Recovery units,211.79093457306678,0
Recruitment management software,165.35488269273986,1
Recycling trucks,261.10028721107824,0
Red Hat Enterprise Linux,47.263360868270695,1
Redgate SQL Server,11.367675817002576,1
Redmine,61.59450224172219,1
Redundant array of independent disks RAID systems,54.79266172800651,1
Reel mowers,379.8424027254163,0
RefWorks,87.18422966974244,1
Reference management software,63.15605184124422,1
Reflective vests,353.2942742231289,0
Reflow ovens,287.16400812031844,0
Refrigerant pumps,24.4759206798867,1
Refrigerant recovery units,154.38751366159138,0
Refrigerated coolers,286.3062464879223,0
Refrigerated trailers,301.9030934225452,0
Refrigeration systems,240.41216251706578,0
Refrigeration units,286.4333758700647,0
Relational database management software,22.26095072652953,1
Relational database management system RDMS,70.68778685126468,1
Relational database management system software,59.749999615062414,1
Relational database management systems / RDBMS,29.627869223993276,1
Relational database software,93.12105424172616,1
Relativity e-Discovery,205.90570012448038,1
Relay testers,88.3374094421282,0
Reliability analysis software,100.832420068311,1
Reliability centered maintenance RCM software,29.291525580524322,1
